Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Method,"ch062.Top.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Package,"ch07",1,1,1,1,4,0,3,0,,,,19,0,0,,2,,48,7,48,,21,0,0,27,,306,68,205,103,45,43,,,,62,119,76,43,,,,,,2,2,2,1,,,1,,,0.21,38,38,40,36
Class,"ch07.Apple",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch07.Apple.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch07.BHasFruitV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,19,2,14,7,3,3,,,,3,7,4,3,,,,,,1,1,2,1,,1,0,,0,0.21,3,3,4,3
Public Method,"ch07.BHasFruitV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BHasFruitV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BHasFruitV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.33,1,1,2,1
Class,"ch07.BIsFlatV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,21,4,14,7,3,3,,,,3,7,4,3,,,,,,1,1,1,1,,1,0,,0,0.21,3,3,3,3
Public Method,"ch07.BIsFlatV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BIsFlatV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BIsFlatV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch07.BIsSplitV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,21,4,14,7,3,3,,,,3,7,4,3,,,,,,1,1,2,1,,1,0,,0,0.21,3,3,4,3
Public Method,"ch07.BIsSplitV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BIsSplitV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.BIsSplitV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.33,1,1,2,1
Interface,"ch07.BTreeVisitorI",0,0,0,0,0,0,0,0,0,2,3,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,0,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch07.BTreeVisitorI.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.BTreeVisitorI.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.BTreeVisitorI.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch07.Bud",1,1,1,1,4,0,3,1,1,3,0,,0,0,,,,3,0,3,6,3,0,0,0,,21,4,14,7,3,4,,,,3,7,4,3,,,,,,1,1,1,1,,2,0,,0,0.29,3,3,3,3
Method,"ch07.Bud.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Bud.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Bud.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch07.Fig",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch07.Fig.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch07.Flat",1,1,1,1,4,0,3,1,1,4,0,,0,0,,,,4,2,4,7,3,0,0,1,,30,6,20,10,5,5,,,,7,12,7,5,,,,,,1,1,1,1,,2,0,,0,0.25,4,4,4,4
Public Constructor,"ch07.Flat.Flat",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch07.Flat.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Flat.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Flat.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch07.FruitD",0,0,0,0,0,0,0,0,1,0,5,,0,0,,,,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,,,,0,1,1,0,,,,,,0,0,0,0,,1,0,,0,1.00,0,0,0,0
Class,"ch07.IHeightV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,23,5,14,7,3,4,,,,3,7,4,3,,,,,,1,1,1,1,,1,0,,0,0.29,3,3,3,3
Public Method,"ch07.IHeightV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.IHeightV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.IHeightV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch07.IOccursV",1,1,1,1,5,0,4,1,2,2,0,,0,0,,,,4,1,4,4,0,0,0,4,,33,6,23,9,7,4,,,,6,12,6,6,,,,,,2,2,2,1,,1,1,,50,0.17,5,5,5,4
Public Constructor,"ch07.IOccursV.IOccursV",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.IOccursV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.IOccursV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,8,1,4,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.13,2,2,2,1
Public Method,"ch07.IOccursV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Interface,"ch07.ITreeVisitorI",0,0,0,0,0,0,0,0,0,2,2,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,0,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch07.ITreeVisitorI.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.ITreeVisitorI.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.ITreeVisitorI.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch07.Lemon",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch07.Lemon.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch07.Peach",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch07.Peach.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch07.Pear",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch07.Pear.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch07.Split",1,1,1,1,4,0,3,1,1,3,0,,0,0,,,,4,2,4,7,3,0,0,1,,29,5,20,10,5,5,,,,7,12,7,5,,,,,,1,1,1,1,,2,0,,0,0.25,4,4,4,4
Public Constructor,"ch07.Split.Split",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch07.Split.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Split.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch07.Split.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch07.TSubstsV",1,1,1,1,5,0,4,1,2,5,0,,0,0,,,,4,2,4,4,0,0,0,4,,32,4,24,10,8,4,,,,8,14,7,7,,,,,,2,2,2,1,,1,1,,50,0.17,5,5,5,4
Public Constructor,"ch07.TSubstsV.TSubstsV",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch07.TSubstsV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch07.TSubstsV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Public Method,"ch07.TSubstsV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Interface,"ch07.TTreeVisitorI",0,0,0,0,0,0,0,0,0,2,1,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,0,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch07.TTreeVisitorI.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.TTreeVisitorI.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.TTreeVisitorI.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Class,"ch07.TreeD",0,0,0,0,0,0,0,0,1,3,3,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,1,,,,3,4,4,0,,,,,,0,0,0,0,,1,0,,0,0.20,0,0,0,0
Abstract Method,"ch07.TreeD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.TreeD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch07.TreeD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Package,"ch071",1,1,1,1,4,0,3,0,,,,17,0,0,,2,,34,7,34,,7,0,0,27,,268,66,173,81,42,37,,,,49,99,60,39,,,,,,2,2,2,1,,,1,,,0.21,33,33,34,30
Class,"ch071.Apple",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch071.Apple.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch071.Bud",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,1,0,1,2,1,0,0,0,,11,4,6,3,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.17,1,1,1,1
Method,"ch071.Bud.accept",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch071.Fig",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch071.Fig.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch071.Flat",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,2,2,2,3,1,0,0,1,,20,6,12,6,3,3,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.25,2,2,2,2
Public Constructor,"ch071.Flat.Flat",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch071.Flat.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch071.FruitD",0,0,0,0,0,0,0,0,1,0,5,,0,0,,,,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,,,,0,1,1,0,,,,,,0,0,0,0,,1,0,,0,1.00,0,0,0,0
Class,"ch071.HasFruitV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,20,2,14,7,3,4,,,,3,7,4,3,,,,,,1,1,2,1,,1,0,,0,0.29,3,3,4,3
Public Method,"ch071.HasFruitV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.HasFruitV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.HasFruitV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,3,1,1,2,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.67,1,1,2,1
Class,"ch071.IHeightV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,23,5,14,7,3,4,,,,3,7,4,3,,,,,,1,1,1,1,,1,0,,0,0.29,3,3,3,3
Public Method,"ch071.IHeightV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IHeightV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IHeightV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch071.IOccursV",1,1,1,1,5,0,4,1,2,2,0,,0,0,,,,4,1,4,4,0,0,0,4,,33,6,23,9,7,4,,,,6,12,6,6,,,,,,2,2,2,1,,1,1,,50,0.17,5,5,5,4
Public Constructor,"ch071.IOccursV.IOccursV",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IOccursV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IOccursV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,8,1,4,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.13,2,2,2,1
Public Method,"ch071.IOccursV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch071.IsFlatV",1,1,1,1,4,0,3,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,23,6,14,7,3,3,,,,3,7,4,3,,,,,,1,1,1,1,,1,0,,0,0.21,3,3,3,3
Public Method,"ch071.IsFlatV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IsFlatV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IsFlatV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch071.IsSplitV",1,1,1,1,5,0,4,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,25,4,18,7,6,3,,,,4,9,4,5,,,,,,2,2,2,1,,1,1,,0,0.17,4,4,4,3
Public Method,"ch071.IsSplitV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IsSplitV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.IsSplitV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,1,4,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Class,"ch071.Lemon",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch071.Lemon.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch071.Peach",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch071.Peach.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch071.Pear",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.20,1,1,1,1
Public Method,"ch071.Pear.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch071.Split",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,18,3,12,6,3,3,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.25,2,2,2,2
Public Constructor,"ch071.Split.Split",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch071.Split.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch071.TSubstsV",1,1,1,1,5,0,4,1,2,5,0,,0,0,,,,4,2,4,4,0,0,0,4,,32,4,24,10,8,4,,,,8,14,7,7,,,,,,2,2,2,1,,1,1,,50,0.17,5,5,5,4
Public Constructor,"ch071.TSubstsV.TSubstsV",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch071.TSubstsV.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch071.TSubstsV.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Public Method,"ch071.TSubstsV.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch071.TreeD",0,0,0,0,0,0,0,0,1,1,3,,0,0,,,,1,0,1,1,1,0,0,0,,4,1,3,2,0,1,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.33,0,0,0,0
Abstract Method,"ch071.TreeD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch071.TreeVisitorI",0,0,0,0,0,0,0,0,0,2,6,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,0,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch071.TreeVisitorI.forBud",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch071.TreeVisitorI.forFlat",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch071.TreeVisitorI.forSplit",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
